,datadate,close,spread,profitR,historySpread,MACD,RSI,historySpreadNormalized,MACDNormalized,RSINormalized,SpreadNormalized
330,20030428,8442.0,156.0,0.018826937002172306,"[-180.0, 100.0, 202.0, -44.0, 52.0, 4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0]",4.430087159832212,59.04494382022472,"[-1.16855, 0.72945, 1.42087, -0.24667, 0.40408, 0.07871, 0.24139, -0.63982, 0.21428, -0.12465, 1.16328, 0.44475, -1.11433, 0.60743, 0.15327, 0.97348, 0.25495, -0.50425, -0.78218, 1.10905]",0.04066,1.01801,1.10905
331,20030429,8477.0,35.0,0.004145936981757803,"[100.0, 202.0, -44.0, 52.0, 4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0]",6.903879008573625,66.42201834862385,"[0.73106, 1.42319, -0.24607, 0.40535, 0.07964, 0.24249, -0.63964, 0.21535, -0.12393, 1.16534, 0.44606, -1.11463, 0.60892, 0.15428, 0.97534, 0.25606, -0.50392, -0.78213, 1.11105, 0.28999]",0.09652,1.58568,0.28999
332,20030430,8453.0,-24.0,-0.0028311902795800092,"[202.0, -44.0, 52.0, 4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0]",5.804122517982137,63.24567030147531,"[1.42125, -0.24777, 0.40356, 0.0779, 0.24073, -0.64128, 0.21359, -0.12564, 1.16344, 0.44427, -1.1162, 0.6071, 0.15253, 0.97347, 0.2543, -0.50558, -0.78375, 1.10916, 0.28822, -0.11207]",0.07655,1.32867,-0.11207
333,20030501,8430.0,-23.0,-0.002720927481367541,"[-44.0, 52.0, 4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0]",2.5727751064768256,56.811594202898554,"[-0.24631, 0.40507, 0.07938, 0.24223, -0.63986, 0.21509, -0.12418, 1.16503, 0.44579, -1.11483, 0.60863, 0.15402, 0.97504, 0.2558, -0.50416, -0.78235, 1.11074, 0.28972, -0.11061, -0.10382]",0.01132,0.82559,-0.10382
334,20030502,8545.0,115.0,0.013641755634638209,"[52.0, 4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0]",6.97575410433339,61.95727084769125,"[0.40429, 0.07854, 0.24142, -0.64083, 0.21427, -0.12505, 1.16438, 0.44501, -1.11588, 0.60789, 0.15319, 0.97436, 0.25499, -0.5051, -0.78334, 1.11009, 0.28892, -0.11148, -0.10469, 0.83184]",0.10952,1.21905,0.83184
335,20030505,8515.0,-30.0,-0.003510825043885335,"[4.0, 28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0]",6.663509151235274,59.27221833449965,"[0.07517, 0.23781, -0.64316, 0.2107, -0.12813, 1.15944, 0.44111, -1.11754, 0.60375, 0.14971, 0.9697, 0.25136, -0.50763, -0.78548, 1.10523, 0.28525, -0.11458, -0.1078, 0.82738, -0.15524]",0.10598,1.00803,-0.15524
336,20030506,8570.0,55.0,0.006459189665296572,"[28.0, -102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0]",8.821535510407529,60.67567567567568,"[0.23561, -0.64635, 0.20847, -0.13075, 1.15827, 0.43914, -1.12126, 0.60196, 0.14741, 0.96831, 0.24917, -0.51067, -0.78883, 1.104, 0.2831, -0.11718, -0.11039, 0.82584, -0.15788, 0.41878]",0.15437,1.11189,0.41878
337,20030507,8548.0,-22.0,-0.002567094515752655,"[-102.0, 24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0]",7.480686585481436,59.02306648575305,"[-0.64693, 0.20768, -0.13145, 1.15725, 0.43829, -1.12172, 0.60107, 0.14664, 0.96734, 0.24838, -0.51128, -0.78937, 1.10299, 0.28229, -0.11789, -0.1111, 0.8249, -0.15858, 0.41794, -0.10432]",0.12672,0.98107,-0.10432
338,20030508,8478.0,-70.0,-0.008189050070191883,"[24.0, -26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0]",0.9368020720902024,60.332871012482656,"[0.21034, -0.12897, 1.16041, 0.44107, -1.11975, 0.60394, 0.14927, 0.97039, 0.25106, -0.50899, -0.78722, 1.10612, 0.28499, -0.11539, -0.10861, 0.82788, -0.15611, 0.42071, -0.10182, -0.42756]",-0.0128,1.08252,-0.42756
339,20030509,8578.0,100.0,0.011795234725171078,"[-26.0, 164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0]",2.32166457843401,62.31884057971014,"[-0.13072, 1.15996, 0.4399, -1.1225, 0.60293, 0.1478, 0.96976, 0.24969, -0.51113, -0.78964, 1.10562, 0.28366, -0.11713, -0.11034, 0.8271, -0.15789, 0.41952, -0.10354, -0.42961, 0.72521]",0.0178,1.23277,0.72521
340,20030512,8695.0,117.0,0.013639543017020195,"[164.0, 58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0]",9.683124072133694,66.06587942821628,"[1.15408, 0.43432, -1.12743, 0.59728, 0.14234, 0.96395, 0.24419, -0.51631, -0.79471, 1.09976, 0.27814, -0.12248, -0.11569, 0.82136, -0.16322, 0.41395, -0.1089, -0.43483, 0.71951, 0.83494]",0.17565,1.51161,0.83494
341,20030513,8667.0,-28.0,-0.003220241518113842,"[58.0, -172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0]",11.129067848672776,61.03190767141887,"[0.42837, -1.1319, 0.59118, 0.13667, 0.95751, 0.23843, -0.52136, -0.79949, 1.09318, 0.27234, -0.1279, -0.12111, 0.81505, -0.1686, 0.40802, -0.11433, -0.43995, 0.71329, 0.82861, -0.15503]",0.20455,1.11626,-0.15503
342,20030514,8667.0,0.0,0.0,"[-172.0, 82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0]",10.553011404292008,59.434628975265014,"[-1.13116, 0.59183, 0.13734, 0.95814, 0.23909, -0.52065, -0.79877, 1.09381, 0.27301, -0.12721, -0.12043, 0.81569, -0.16791, 0.40868, -0.11364, -0.43925, 0.71394, 0.82925, -0.15434, 0.03559]",0.18923,0.98744,0.03559
343,20030515,8697.0,30.0,0.00346140533056416,"[82.0, 15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0]",10.630279691680187,68.42105263157895,"[0.58818, 0.13128, 0.95643, 0.23357, -0.5302, -0.80979, 1.09281, 0.26767, -0.13468, -0.12786, 0.81322, -0.17559, 0.40406, -0.12104, -0.44837, 0.71093, 0.82686, -0.16195, 0.02899, 0.23357]",0.18656,1.6584,0.23357
344,20030516,8675.0,-22.0,-0.0025296079107738345,"[15.0, 136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0]",7.770241656413006,65.04534212695795,"[0.13041, 0.95546, 0.23269, -0.531, -0.81056, 1.09183, 0.26678, -0.13552, -0.1287, 0.81227, -0.17643, 0.40315, -0.12188, -0.44917, 0.70999, 0.82591, -0.16279, 0.02813, 0.23269, -0.12188]",0.11972,1.38866,-0.12188
345,20030519,8490.0,-185.0,-0.021325648414985632,"[136.0, 30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0]",-7.2009043117901115,55.9652928416486,"[0.95659, 0.2338, -0.52989, -0.80946, 1.09296, 0.2679, -0.13441, -0.12759, 0.81339, -0.17532, 0.40427, -0.12077, -0.44807, 0.71111, 0.82703, -0.16168, 0.02924, 0.2338, -0.12077, -1.23222]",-0.20985,0.69854,-1.23222
346,20030520,8483.0,-7.0,-0.0008244994110718773,"[30.0, -82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0]",-17.602289413843806,50.877192982456144,"[0.2416, -0.52058, -0.7996, 1.09905, 0.27562, -0.12588, -0.11908, 0.82004, -0.16671, 0.41173, -0.11227, -0.43892, 0.71796, 0.83365, -0.1531, 0.03744, 0.2416, -0.11227, -1.22152, -0.01019]",-0.43948,0.31255,-0.01019
347,20030521,8495.0,12.0,0.0014145938936696023,"[-82.0, -123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0]",-23.34152435076369,50.161812297734635,"[-0.52685, -0.80665, 1.09735, 0.2716, -0.13103, -0.12421, 0.81755, -0.17198, 0.40809, -0.11738, -0.44495, 0.71519, 0.8312, -0.15833, 0.03275, 0.23748, -0.11738, -1.22976, -0.01502, 0.11464]",-0.5679,0.25465,0.11464
348,20030522,8577.0,82.0,0.009652736904061321,"[-123.0, 156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0]",-21.33731718326986,56.79611650485437,"[-0.80635, 1.09775, 0.27196, -0.1307, -0.12387, 0.81794, -0.17165, 0.40846, -0.11705, -0.44464, 0.71557, 0.83159, -0.158, 0.0331, 0.23784, -0.11705, -1.22948, -0.01468, 0.11499, 0.59272]",-0.52695,0.74774,0.59272
349,20030523,8592.0,15.0,0.0017488632388946712,"[156.0, 35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0]",-18.811885785475795,63.56382978723404,"[1.09461, 0.26942, -0.13294, -0.12612, 0.815, -0.17386, 0.40582, -0.1193, -0.44665, 0.71271, 0.82864, -0.16022, 0.03073, 0.23532, -0.1193, -1.23092, -0.01701, 0.11257, 0.58995, 0.13303]",-0.47411,1.24862,0.13303
350,20030527,8757.0,165.0,0.0192039106145252,"[35.0, -24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0]",-6.476622759260266,63.852242744063325,"[0.26571, -0.13726, -0.13043, 0.8121, -0.17823, 0.40231, -0.1236, -0.45143, 0.70965, 0.82576, -0.16457, 0.02666, 0.23156, -0.1236, -1.23687, -0.02115, 0.10862, 0.58671, 0.12911, 1.15359]",-0.20737,1.25981,1.15359
351,20030528,8772.0,15.0,0.0017129153819801513,"[-24.0, -23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0]",1.8027297734418681,63.205013428827215,"[-0.13895, -0.13213, 0.80871, -0.17985, 0.39965, -0.12531, -0.45256, 0.70644, 0.82234, -0.16622, 0.02467, 0.2292, -0.12531, -1.23659, -0.02305, 0.10649, 0.58372, 0.12694, 1.14959, 0.12694]",-0.029,1.20172,0.12694
352,20030529,8713.0,-59.0,-0.006725946192430499,"[-23.0, 115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0]",2.379282935794123,61.28472222222222,"[-0.13578, 0.80603, -0.18355, 0.39655, -0.12896, -0.45654, 0.70366, 0.81968, -0.1699, 0.02119, 0.22593, -0.12896, -1.24139, -0.02659, 0.10308, 0.58082, 0.12356, 1.14727, 0.12356, -0.38147]",-0.01963,1.04855,-0.38147
353,20030530,8852.0,139.0,0.01595317341902902,"[115.0, -30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0]",10.72812138016063,66.6403785488959,"[0.81456, -0.17755, 0.40403, -0.12282, -0.45124, 0.71193, 0.82825, -0.16387, 0.02771, 0.23298, -0.12282, -1.23809, -0.02018, 0.10982, 0.58877, 0.13034, 1.15667, 0.13034, -0.37598, 0.97877]",0.16138,1.44385,0.97877
354,20030602,8903.0,51.0,0.0057614098508811384,"[-30.0, 55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0]",17.87041178339345,64.8671096345515,"[-0.18117, 0.39925, -0.12654, -0.45431, 0.70654, 0.82262, -0.16751, 0.02369, 0.22854, -0.12654, -1.23959, -0.02411, 0.10563, 0.58362, 0.12611, 1.15039, 0.12611, -0.3792, 0.97285, 0.37194]",0.3162,1.29727,0.37194
355,20030603,8927.0,24.0,0.0026957205436368703,"[55.0, -22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0]",22.118243377810245,67.19532554257096,"[0.40006, -0.1259, -0.45377, 0.70744, 0.82356, -0.16688, 0.02438, 0.2293, -0.1259, -1.23929, -0.02344, 0.10635, 0.58449, 0.12684, 1.15144, 0.12684, -0.37863, 0.97384, 0.37274, 0.18831]",0.408,1.46081,0.18831
356,20030604,9035.0,108.0,0.0120981292707516,"[-22.0, -70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0]",29.639477724420345,68.5851318944844,"[-0.13256, -0.46157, 0.70368, 0.82021, -0.17368, 0.01824, 0.22387, -0.13256, -1.24983, -0.02974, 0.10049, 0.5803, 0.12106, 1.14922, 0.12106, -0.38617, 0.971, 0.36782, 0.18275, 0.75852]",0.57074,1.55152,0.75852
357,20030605,9040.0,5.0,0.0005534034311012181,"[-70.0, 100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0]",32.17736822865402,69.93517017828201,"[-0.47667, 0.69724, 0.81463, -0.18665, 0.0067, 0.21386, -0.14522, -1.27079, -0.04163, 0.08957, 0.57294, 0.11028, 1.14609, 0.11028, -0.40071, 0.96655, 0.35888, 0.17243, 0.75248, 0.04123]",0.62181,1.63968,0.04123
358,20030606,9055.0,15.0,0.0016592920353981633,"[100.0, 117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0]",32.02359284917266,74.46988973706532,"[0.69847, 0.81589, -0.18558, 0.0078, 0.215, -0.14414, -1.26994, -0.04054, 0.09068, 0.57415, 0.1114, 1.14741, 0.1114, -0.39969, 0.96783, 0.36004, 0.17356, 0.75373, 0.04234, 0.1114]",0.61315,1.9658,0.1114
359,20030609,8992.0,-63.0,-0.006957482054113728,"[117.0, -28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0]",25.140028575919644,68.1260945709282,"[0.81543, -0.18601, 0.00737, 0.21456, -0.14457, -1.27034, -0.04098, 0.09025, 0.5737, 0.11097, 1.14694, 0.11097, -0.40012, 0.96737, 0.3596, 0.17313, 0.75327, 0.0419, 0.11097, -0.42774]",0.45691,1.47062,-0.42774
360,20030610,9067.0,75.0,0.008340747330960907,"[-28.0, 0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0]",23.14874921188934,66.9090909090909,"[-0.19084, 0.00328, 0.21126, -0.14924, -1.2793, -0.04525, 0.08647, 0.57177, 0.10727, 1.1472, 0.10727, -0.40576, 0.96694, 0.35685, 0.16967, 0.75203, 0.03794, 0.10727, -0.43349, 0.52324]",0.40792,1.3681,0.52324
361,20030611,9177.0,110.0,0.01213190691518684,"[0.0, 30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0]",26.509102956001044,71.57360406091371,"[0.00139, 0.20926, -0.15105, -1.28047, -0.04711, 0.08454, 0.56957, 0.10533, 1.14467, 0.10533, -0.40742, 0.96452, 0.35477, 0.16769, 0.74972, 0.03604, 0.10533, -0.43513, 0.52106, 0.76358]",0.47651,1.70646,0.76358
362,20030612,9212.0,35.0,0.0038138825324181003,"[30.0, -22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0]",28.200856963744656,72.3911257189811,"[0.21068, -0.15002, -1.28066, -0.04597, 0.08582, 0.57137, 0.10663, 1.1471, 0.10663, -0.40667, 0.96675, 0.35634, 0.16906, 0.75172, 0.03727, 0.10663, -0.43441, 0.52282, 0.76559, 0.24536]",0.50879,1.74985,0.24536
363,20030613,9131.0,-81.0,-0.008792878853669084,"[-22.0, -185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0]",21.29095598198839,67.11356466876973,"[-0.15641, -1.29023, -0.05207, 0.0801, 0.56701, 0.10096, 1.14436, 0.10096, -0.41378, 0.9635, 0.35138, 0.16357, 0.74787, 0.0314, 0.10096, -0.4416, 0.51832, 0.76178, 0.24008, -0.56681]",0.35138,1.33898,-0.56681
364,20030616,9316.0,185.0,0.020260650531157554,"[-185.0, -7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0]",26.278904902193773,72.39692522711391,"[-1.28701, -0.04968, 0.0824, 0.56899, 0.10325, 1.14595, 0.10325, -0.41114, 0.96521, 0.3535, 0.16581, 0.74972, 0.03374, 0.10325, -0.43895, 0.52033, 0.76362, 0.24228, -0.56407, 1.28497]",0.45704,1.71909,1.28497
365,20030617,9317.0,1.0,0.0001073422069557406,"[-7.0, 12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0]",26.660374034302208,83.15958299919808,"[-0.05741, 0.07432, 0.55961, 0.09511, 1.13502, 0.09511, -0.41791, 0.95477, 0.34469, 0.15751, 0.73986, 0.02579, 0.09511, -0.44564, 0.51108, 0.75372, 0.23377, -0.57043, 1.27368, -0.00194]",0.46065,2.49761,-0.00194
366,20030618,9296.0,-21.0,-0.002253944402704766,"[12.0, 82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0]",22.669840646069957,82.23632038065027,"[0.08665, 0.57923, 0.10776, 1.1633, 0.10776, -0.41297, 0.98034, 0.36109, 0.17109, 0.76219, 0.03739, 0.10776, -0.44112, 0.52998, 0.77627, 0.2485, -0.56778, 1.30404, 0.00925, -0.14557]",0.36969,2.38729,-0.14557
367,20030619,9182.0,-114.0,-0.01226333907056798,"[82.0, 15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0]",10.161499244595262,75.2017608217168,"[0.57725, 0.10516, 1.16208, 0.10516, -0.41625, 0.97888, 0.35882, 0.16858, 0.76045, 0.0347, 0.10516, -0.44443, 0.52793, 0.77454, 0.24608, -0.57126, 1.303, 0.00652, -0.1485, -0.80379]",0.09234,1.84036,-0.80379
368,20030620,9153.0,-29.0,-0.0031583532999346353,"[15.0, 165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0]",-1.628589964633619,71.98473282442748,"[0.10838, 1.16386, 0.10838, -0.41233, 0.98091, 0.36169, 0.1717, 0.76278, 0.03801, 0.10838, -0.44048, 0.53057, 0.77685, 0.24911, -0.56714, 1.3046, 0.00986, -0.14494, -0.79935, -0.20123]",-0.16713,1.5877,-0.20123
369,20030623,9058.0,-95.0,-0.010379110674095915,"[165.0, 15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0]",-16.55869058208188,66.76258992805757,"[1.17924, 0.09744, -0.43625, 0.99173, 0.35707, 0.16235, 0.76816, 0.02532, 0.09744, -0.4651, 0.53016, 0.78258, 0.24168, -0.59492, 1.32348, -0.00353, -0.1622, -0.83291, -0.21989, -0.69589]",-0.49713,1.19828,-0.69589
370,20030624,9084.0,26.0,0.0028703908147493795,"[15.0, -59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0]",-24.914551045629167,63.06954436450839,"[0.1002, -0.43295, 0.99359, 0.35957, 0.16505, 0.77024, 0.02816, 0.1002, -0.46177, 0.53249, 0.78465, 0.2443, -0.59145, 1.32501, -0.00066, -0.15917, -0.82921, -0.21681, -0.69232, 0.17946]",-0.68201,0.92376,0.17946
371,20030625,8975.0,-109.0,-0.01199911933069131,"[-59.0, 139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0]",-37.270376445862325,57.546468401487,"[-0.4337, 0.99274, 0.35877, 0.16425, 0.76941, 0.02737, 0.09941, -0.46252, 0.53167, 0.78382, 0.2435, -0.5922, 1.32414, -0.00145, -0.15994, -0.82994, -0.21757, -0.69306, 0.17866, -0.79391]",-0.95488,0.52026,-0.79391
372,20030626,9049.0,74.0,0.008245125348189442,"[139.0, 51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0]",-39.72201038612138,62.35294117647059,"[0.99265, 0.35823, 0.16358, 0.76916, 0.02661, 0.0987, -0.46363, 0.53126, 0.78358, 0.24288, -0.59339, 1.32428, -0.00223, -0.16084, -0.8313, -0.21851, -0.69432, 0.178, -0.79525, 0.52405]",-1.00854,0.85964,0.52405
373,20030627,8950.0,-99.0,-0.010940435407227334,"[51.0, 24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0]",-46.787291636912784,53.71212121212121,"[0.3558, 0.16126, 0.76649, 0.02436, 0.09641, -0.46559, 0.52872, 0.7809, 0.24051, -0.59528, 1.32129, -0.00446, -0.16298, -0.83305, -0.22062, -0.69616, 0.17567, -0.79703, 0.52151, -0.72498]",-1.16387,0.2294,-0.72498
374,20030630,8957.0,7.0,0.0007821229050279932,"[24.0, 108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0, 7.0]",-49.502633856344914,52.11598746081505,"[0.159, 0.76597, 0.02171, 0.09397, -0.46965, 0.52752, 0.78042, 0.23848, -0.59972, 1.32236, -0.0072, -0.16616, -0.83817, -0.22397, -0.70088, 0.17345, -0.80204, 0.52029, -0.72978, 0.03616]",-1.22362,0.10664,0.03616
375,20030701,9020.0,63.0,0.007033605001674603,"[108.0, 5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0, 7.0, 63.0]",-45.662560147509154,53.5361216730038,"[0.76754, 0.02307, 0.09535, -0.46842, 0.52902, 0.782, 0.23991, -0.59852, 1.32409, -0.00584, -0.16485, -0.83704, -0.22267, -0.69971, 0.17486, -0.8009, 0.5218, -0.72862, 0.03753, 0.44229]",-1.13775,0.20307,0.44229
376,20030702,9127.0,107.0,0.011862527716186344,"[5.0, 15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0, 7.0, 63.0, 107.0]",-35.00293032444554,53.50076103500761,"[0.01637, 0.08883, -0.47635, 0.52358, 0.77719, 0.23375, -0.60677, 1.32063, -0.01261, -0.17202, -0.84589, -0.22999, -0.70822, 0.16853, -0.80966, 0.51634, -0.7372, 0.03086, 0.43663, 0.75545]",-0.90328,0.19334,0.75545
377,20030703,9035.0,-92.0,-0.010079982469595739,"[15.0, -63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0, 7.0, 63.0, 107.0, -92.0]",-33.24766659640811,49.82155603140614,"[0.07063, -0.51637, 0.52216, 0.78556, 0.22114, -0.65183, 1.34997, -0.03473, -0.20029, -0.90017, -0.2605, -0.75719, 0.15341, -0.86254, 0.51464, -0.78729, 0.01042, 0.43185, 0.76298, -0.73461]",-0.87478,-0.08767,-0.73461
378,20030707,9198.0,163.0,0.018040951853901532,"[-63.0, 75.0, 110.0, 35.0, -81.0, 185.0, 1.0, -21.0, -114.0, -29.0, -95.0, 26.0, -109.0, 74.0, -99.0, 7.0, 63.0, 107.0, -92.0, 163.0]",-20.816218424566927,54.615881213686244,"[-0.51289, 0.52447, 0.78757, 0.22378, -0.6482, 1.35135, -0.0318, -0.19717, -0.89627, -0.25731, -0.75344, 0.15613, -0.85868, 0.51695, -0.78351, 0.0133, 0.43426, 0.76501, -0.73089, 1.18597]",-0.61091,0.26236,1.18597
